# Or's compilation of empirically constrained SFR(z) curves
# using a diet-Salpeter IMF
# (1) - redshift 
# (2) - Yuksel+ 08 
# (3) - Bouwens+ 10 without dust correction
# (4) - Bouwens+ 10 with dust correction
# (5) - Oda+. 08, lower limit
# (6) - Oda+ 08, upper limit
# (7) - Hopkins & Beacom 06 (Cole+ 01 fit)
# (8) - Giavalisco+ 04
# (9) - Behroozi+ 13
#    z               Y08        B10raw             B10corr       oda08lowlim    oda08uplim        HB06           G04               B13
   8.2400000e+00   1.1876568e-01   4.4329372e-03   4.2949014e-03   6.7308501e-03   2.8448000e-01   5.9173811e-03   7.0963152e-02   5.2953841e-03
   8.2500000e+00   1.1872715e-01   4.4193882e-03   4.2763590e-03   6.7163047e-03   2.8448000e-01   5.8867822e-03   7.0852113e-02   5.2660801e-03
   8.2600000e+00   1.1868867e-01   4.4058952e-03   4.2579165e-03   6.7018065e-03   2.8448000e-01   5.8563766e-03   7.0741308e-02   5.2369384e-03
   8.2700000e+00   1.1865024e-01   4.3924579e-03   4.2395733e-03   6.6873552e-03   2.8448000e-01   5.8261628e-03   7.0630735e-02   5.2079579e-03
   8.2800000e+00   1.1861187e-01   4.3790760e-03   4.2213288e-03   6.6729505e-03   2.8448000e-01   5.7961394e-03   7.0520394e-02   5.1791378e-03
   8.2900000e+00   1.1857356e-01   4.3657492e-03   4.2031823e-03   6.6585924e-03   2.8448000e-01   5.7663051e-03   7.0410284e-02   5.1504771e-03
   8.3000000e+00   1.1853529e-01   4.3524773e-03   4.1851333e-03   6.6442805e-03   2.8448000e-01   5.7366584e-03   7.0300405e-02   5.1219751e-03
   8.3100000e+00   1.1849708e-01   4.3392599e-03   4.1671810e-03   6.6300148e-03   2.8448000e-01   5.7071980e-03   7.0190757e-02   5.0936308e-03
   8.3200000e+00   1.1845892e-01   4.3260967e-03   4.1493248e-03   6.6157949e-03   2.8448000e-01   5.6779224e-03   7.0081338e-02   5.0654434e-03
   8.3300000e+00   1.1842082e-01   4.3129875e-03   4.1315643e-03   6.6016207e-03   2.8448000e-01   5.6488304e-03   6.9972149e-02   5.0374119e-03
   8.3400000e+00   1.1838277e-01   4.2999321e-03   4.1138986e-03   6.5874921e-03   2.8448000e-01   5.6199205e-03   6.9863189e-02   5.0095356e-03
   8.3500000e+00   1.1834477e-01   4.2869300e-03   4.0963272e-03   6.5734087e-03   2.8448000e-01   5.5911914e-03   6.9754457e-02   4.9818135e-03
   8.3600000e+00   1.1830683e-01   4.2739812e-03   4.0788496e-03   6.5593705e-03   2.8448000e-01   5.5626418e-03   6.9645953e-02   4.9542448e-03
   8.3700000e+00   1.1826893e-01   4.2610852e-03   4.0614651e-03   6.5453772e-03   2.8448000e-01   5.5342704e-03   6.9537676e-02   4.9268287e-03
   8.3800000e+00   1.1823109e-01   4.2482417e-03   4.0441731e-03   6.5314286e-03   2.8448000e-01   5.5060759e-03   6.9429626e-02   4.8995643e-03
   8.3900000e+00   1.1819331e-01   4.2354507e-03   4.0269730e-03   6.5175245e-03   2.8448000e-01   5.4780570e-03   6.9321802e-02   4.8724508e-03
   8.4000000e+00   1.1815557e-01   4.2227117e-03   4.0098643e-03   6.5036648e-03   2.8448000e-01   5.4502123e-03   6.9214205e-02   4.8454874e-03
   8.4100000e+00   1.1811789e-01   4.2100245e-03   3.9928463e-03   6.4898493e-03   2.8448000e-01   5.4225407e-03   6.9106832e-02   4.8186731e-03
   8.4200000e+00   1.1808026e-01   4.1973888e-03   3.9759185e-03   6.4760777e-03   2.8448000e-01   5.3950408e-03   6.8999685e-02   4.7920072e-03
   8.4300000e+00   1.1804268e-01   4.1848044e-03   3.9590803e-03   6.4623500e-03   2.8448000e-01   5.3677115e-03   6.8892762e-02   4.7654889e-03
   8.4400000e+00   1.1800515e-01   4.1722710e-03   3.9423312e-03   6.4486658e-03   2.8448000e-01   5.3405514e-03   6.8786063e-02   4.7391174e-03
   8.4500000e+00   1.1796767e-01   4.1597884e-03   3.9256706e-03   6.4350250e-03   2.8448000e-01   5.3135593e-03   6.8679587e-02   4.7128917e-03
   8.4600000e+00   1.1793025e-01   4.1473562e-03   3.9090978e-03   6.4214275e-03   2.8448000e-01   5.2867341e-03   6.8573334e-02   4.6868113e-03
   8.4700000e+00   1.1789288e-01   4.1349743e-03   3.8926125e-03   6.4078731e-03   2.8448000e-01   5.2600744e-03   6.8467304e-02   4.6608751e-03
   8.4800000e+00   1.1785556e-01   4.1226424e-03   3.8762139e-03   6.3943615e-03   2.8448000e-01   5.2335792e-03   6.8361495e-02   4.6350825e-03
   8.4900000e+00   1.1781828e-01   4.1103601e-03   3.8599016e-03   6.3808926e-03   2.8448000e-01   5.2072471e-03   6.8255908e-02   4.6094326e-03
   8.5000000e+00   1.1778107e-01   4.0981274e-03   3.8436751e-03   6.3674662e-03   2.8448000e-01   5.1810771e-03   6.8150542e-02   4.5839246e-03
   8.5100000e+00   1.1774390e-01   4.0859438e-03   3.8275337e-03   6.3540821e-03   2.8448000e-01   5.1550679e-03   6.8045396e-02   4.5585578e-03
   8.5200000e+00   1.1770678e-01   4.0738093e-03   3.8114769e-03   6.3407402e-03   2.8448000e-01   5.1292185e-03   6.7940471e-02   4.5333314e-03
   8.5300000e+00   1.1766971e-01   4.0617234e-03   3.7955043e-03   6.3274403e-03   2.8448000e-01   5.1035275e-03   6.7835764e-02   4.5082445e-03
   8.5400000e+00   1.1763269e-01   4.0496860e-03   3.7796152e-03   6.3141822e-03   2.8448000e-01   5.0779940e-03   6.7731277e-02   4.4832965e-03
   8.5500000e+00   1.1759573e-01   4.0376969e-03   3.7638092e-03   6.3009657e-03   2.8448000e-01   5.0526167e-03   6.7627008e-02   4.4584866e-03
   8.5600000e+00   1.1755881e-01   4.0257557e-03   3.7480857e-03   6.2877907e-03   2.8448000e-01   5.0273946e-03   6.7522957e-02   4.4338139e-03
   8.5700000e+00   1.1752195e-01   4.0138623e-03   3.7324443e-03   6.2746569e-03   2.8448000e-01   5.0023265e-03   6.7419123e-02   4.4092778e-03
   8.5800000e+00   1.1748513e-01   4.0020164e-03   3.7168844e-03   6.2615642e-03   2.8448000e-01   4.9774113e-03   6.7315507e-02   4.3848775e-03
   8.5900000e+00   1.1744837e-01   3.9902178e-03   3.7014054e-03   6.2485125e-03   2.8448000e-01   4.9526479e-03   6.7212107e-02   4.3606122e-03
   8.6000000e+00   1.1741165e-01   3.9784661e-03   3.6860070e-03   6.2355016e-03   2.8448000e-01   4.9280353e-03   6.7108923e-02   4.3364812e-03
   8.6100000e+00   1.1737498e-01   3.9667613e-03   3.6706885e-03   6.2225312e-03   2.8448000e-01   4.9035723e-03   6.7005955e-02   4.3124837e-03
   8.6200000e+00   1.1733837e-01   3.9551030e-03   3.6554496e-03   6.2096013e-03   2.8448000e-01   4.8792579e-03   6.6903201e-02   4.2886190e-03
   8.6300000e+00   1.1730180e-01   3.9434911e-03   3.6402896e-03   6.1967116e-03   2.8448000e-01   4.8550911e-03   6.6800663e-02   4.2648864e-03
   8.6400000e+00   1.1726528e-01   3.9319252e-03   3.6252082e-03   6.1838620e-03   2.8448000e-01   4.8310707e-03   6.6698338e-02   4.2412851e-03
   8.6500000e+00   1.1722881e-01   3.9204052e-03   3.6102047e-03   6.1710524e-03   2.8448000e-01   4.8071957e-03   6.6596227e-02   4.2178144e-03
   8.6600000e+00   1.1719239e-01   3.9089308e-03   3.5952789e-03   6.1582825e-03   2.8448000e-01   4.7834651e-03   6.6494329e-02   4.1944736e-03
   8.6700000e+00   1.1715602e-01   3.8975019e-03   3.5804300e-03   6.1455522e-03   2.8448000e-01   4.7598779e-03   6.6392644e-02   4.1712620e-03
   8.6800000e+00   1.1711970e-01   3.8861181e-03   3.5656578e-03   6.1328613e-03   2.8448000e-01   4.7364330e-03   6.6291171e-02   4.1481788e-03
   8.6900000e+00   1.1708343e-01   3.8747793e-03   3.5509616e-03   6.1202097e-03   2.8448000e-01   4.7131295e-03   6.6189910e-02   4.1252233e-03
   8.7000000e+00   1.1704720e-01   3.8634852e-03   3.5363411e-03   6.1075972e-03   2.8448000e-01   4.6899663e-03   6.6088859e-02   4.1023949e-03
   8.7100000e+00   1.1701103e-01   3.8522355e-03   3.5217958e-03   6.0950237e-03   2.8448000e-01   4.6669424e-03   6.5988020e-02   4.0796928e-03
   8.7200000e+00   1.1697490e-01   3.8410302e-03   3.5073251e-03   6.0824889e-03   2.8448000e-01   4.6440569e-03   6.5887391e-02   4.0571164e-03
   8.7300000e+00   1.1693882e-01   3.8298690e-03   3.4929287e-03   6.0699928e-03   2.8448000e-01   4.6213087e-03   6.5786971e-02   4.0346649e-03
   8.7400000e+00   1.1690279e-01   3.8187516e-03   3.4786061e-03   6.0575352e-03   2.8448000e-01   4.5986970e-03   6.5686761e-02   4.0123376e-03
   8.7500000e+00   1.1686681e-01   3.8076778e-03   3.4643569e-03   6.0451158e-03   2.8448000e-01   4.5762207e-03   6.5586760e-02   3.9901339e-03
   8.7600000e+00   1.1683087e-01   3.7966475e-03   3.4501805e-03   6.0327346e-03   2.8448000e-01   4.5538788e-03   6.5486967e-02   3.9680530e-03
   8.7700000e+00   1.1679498e-01   3.7856603e-03   3.4360766e-03   6.0203915e-03   2.8448000e-01   4.5316706e-03   6.5387382e-02   3.9460943e-03
   8.7800000e+00   1.1675914e-01   3.7747161e-03   3.4220446e-03   6.0080861e-03   2.8448000e-01   4.5095949e-03   6.5288004e-02   3.9242572e-03
   8.7900000e+00   1.1672335e-01   3.7638147e-03   3.4080842e-03   5.9958185e-03   2.8448000e-01   4.4876508e-03   6.5188833e-02   3.9025409e-03
   8.8000000e+00   1.1668761e-01   3.7529559e-03   3.3941950e-03   5.9835883e-03   2.8448000e-01   4.4658376e-03   6.5089869e-02   3.8809448e-03
   8.8100000e+00   1.1665191e-01   3.7421394e-03   3.3803764e-03   5.9713956e-03   2.8448000e-01   4.4441541e-03   6.4991111e-02   3.8594682e-03
   8.8200000e+00   1.1661626e-01   3.7313651e-03   3.3666280e-03   5.9592401e-03   2.8448000e-01   4.4225996e-03   6.4892558e-02   3.8381104e-03
   8.8300000e+00   1.1658066e-01   3.7206327e-03   3.3529495e-03   5.9471217e-03   2.8448000e-01   4.4011730e-03   6.4794210e-02   3.8168708e-03
   8.8400000e+00   1.1654510e-01   3.7099421e-03   3.3393404e-03   5.9350402e-03   2.8448000e-01   4.3798736e-03   6.4696067e-02   3.7957488e-03
   8.8500000e+00   1.1650959e-01   3.6992929e-03   3.3258003e-03   5.9229954e-03   2.8448000e-01   4.3587004e-03   6.4598128e-02   3.7747437e-03
   8.8600000e+00   1.1647413e-01   3.6886851e-03   3.3123287e-03   5.9109873e-03   2.8448000e-01   4.3376526e-03   6.4500392e-02   3.7538548e-03
   8.8700000e+00   1.1643872e-01   3.6781185e-03   3.2989253e-03   5.8990157e-03   2.8448000e-01   4.3167292e-03   6.4402860e-02   3.7330814e-03
   8.8800000e+00   1.1640335e-01   3.6675927e-03   3.2855895e-03   5.8870804e-03   2.8448000e-01   4.2959295e-03   6.4305531e-02   3.7124231e-03
   8.8900000e+00   1.1636803e-01   3.6571077e-03   3.2723212e-03   5.8751813e-03   2.8448000e-01   4.2752525e-03   6.4208403e-02   3.6918791e-03
   8.9000000e+00   1.1633275e-01   3.6466632e-03   3.2591197e-03   5.8633183e-03   2.8448000e-01   4.2546974e-03   6.4111478e-02   3.6714487e-03
   8.9100000e+00   1.1629752e-01   3.6362590e-03   3.2459847e-03   5.8514911e-03   2.8448000e-01   4.2342633e-03   6.4014753e-02   3.6511314e-03
   8.9200000e+00   1.1626234e-01   3.6258950e-03   3.2329158e-03   5.8396997e-03   2.8448000e-01   4.2139494e-03   6.3918230e-02   3.6309266e-03
   8.9300000e+00   1.1622720e-01   3.6155709e-03   3.2199127e-03   5.8279439e-03   2.8448000e-01   4.1937549e-03   6.3821907e-02   3.6108335e-03
   8.9400000e+00   1.1619211e-01   3.6052865e-03   3.2069748e-03   5.8162235e-03   2.8448000e-01   4.1736790e-03   6.3725784e-02   3.5908517e-03
   8.9500000e+00   1.1615707e-01   3.5950417e-03   3.1941019e-03   5.8045385e-03   2.8448000e-01   4.1537208e-03   6.3629860e-02   3.5709804e-03
   8.9600000e+00   1.1612207e-01   3.5848363e-03   3.1812935e-03   5.7928887e-03   2.8448000e-01   4.1338795e-03   6.3534136e-02   3.5512191e-03
   8.9700000e+00   1.1608711e-01   3.5746700e-03   3.1685492e-03   5.7812739e-03   2.8448000e-01   4.1141543e-03   6.3438610e-02   3.5315671e-03
   8.9800000e+00   1.1605221e-01   3.5645427e-03   3.1558687e-03   5.7696939e-03   2.8448000e-01   4.0945444e-03   6.3343282e-02   3.5120239e-03
   8.9900000e+00   1.1601734e-01   3.5544542e-03   3.1432515e-03   5.7581488e-03   2.8448000e-01   4.0750491e-03   6.3248151e-02   3.4925889e-03
   9.0000000e+00   1.1598252e-01   3.5444043e-03   3.1306974e-03   5.7466382e-03   2.8448000e-01   4.0556674e-03   6.3153218e-02   3.4732614e-03
   9.0100000e+00   1.1594775e-01   3.5343928e-03   3.1182058e-03   5.7351622e-03   2.8448000e-01   4.0363987e-03   6.3058482e-02   3.4540408e-03
   9.0200000e+00   1.1591303e-01   3.5244196e-03   3.1057765e-03   5.7237205e-03   2.8448000e-01   4.0172422e-03   6.2963942e-02   3.4349266e-03
   9.0300000e+00   1.1587834e-01   3.5144844e-03   3.0934091e-03   5.7123130e-03   2.8448000e-01   3.9981971e-03   6.2869597e-02   3.4159182e-03
   9.0400000e+00   1.1584371e-01   3.5045870e-03   3.0811031e-03   5.7009395e-03   2.8448000e-01   3.9792626e-03   6.2775448e-02   3.3970150e-03
   9.0500000e+00   1.1580911e-01   3.4947274e-03   3.0688583e-03   5.6896000e-03   2.8448000e-01   3.9604379e-03   6.2681494e-02   3.3782164e-03
   9.0600000e+00   1.1577457e-01   3.4849052e-03   3.0566743e-03   5.6782943e-03   2.8448000e-01   3.9417225e-03   6.2587735e-02   3.3595218e-03
   9.0700000e+00   1.1574006e-01   3.4751204e-03   3.0445507e-03   5.6670222e-03   2.8448000e-01   3.9231153e-03   6.2494169e-02   3.3409307e-03
   9.0800000e+00   1.1570561e-01   3.4653727e-03   3.0324871e-03   5.6557837e-03   2.8448000e-01   3.9046159e-03   6.2400797e-02   3.3224424e-03
   9.0900000e+00   1.1567119e-01   3.4556620e-03   3.0204832e-03   5.6445786e-03   2.8448000e-01   3.8862233e-03   6.2307618e-02   3.3040565e-03
   9.1000000e+00   1.1563682e-01   3.4459881e-03   3.0085386e-03   5.6334068e-03   2.8448000e-01   3.8679369e-03   6.2214632e-02   3.2857723e-03
   9.1100000e+00   1.1560250e-01   3.4363507e-03   2.9966531e-03   5.6222680e-03   2.8448000e-01   3.8497560e-03   6.2121838e-02   3.2675893e-03
   9.1200000e+00   1.1556821e-01   3.4267499e-03   2.9848261e-03   5.6111623e-03   2.8448000e-01   3.8316797e-03   6.2029236e-02   3.2495069e-03
   9.1300000e+00   1.1553398e-01   3.4171853e-03   2.9730575e-03   5.6000895e-03   2.8448000e-01   3.8137076e-03   6.1936825e-02   3.2315246e-03
   9.1400000e+00   1.1549978e-01   3.4076568e-03   2.9613468e-03   5.5890494e-03   2.8448000e-01   3.7958387e-03   6.1844605e-02   3.2136418e-03
   9.1500000e+00   1.1546563e-01   3.3981642e-03   2.9496937e-03   5.5780419e-03   2.8448000e-01   3.7780725e-03   6.1752575e-02   3.1958579e-03
   9.1600000e+00   1.1543153e-01   3.3887073e-03   2.9380978e-03   5.5670669e-03   2.8448000e-01   3.7604082e-03   6.1660735e-02   3.1781725e-03
   9.1700000e+00   1.1539747e-01   3.3792861e-03   2.9265589e-03   5.5561243e-03   2.8448000e-01   3.7428451e-03   6.1569085e-02   3.1605849e-03
   9.1800000e+00   1.1536345e-01   3.3699002e-03   2.9150766e-03   5.5452139e-03   2.8448000e-01   3.7253826e-03   6.1477624e-02   3.1430947e-03
   9.1900000e+00   1.1532947e-01   3.3605496e-03   2.9036506e-03   5.5343356e-03   2.8448000e-01   3.7080199e-03   6.1386352e-02   3.1257012e-03
   9.2000000e+00   1.1529554e-01   3.3512341e-03   2.8922804e-03   5.5234893e-03   2.8448000e-01   3.6907565e-03   6.1295268e-02   3.1084040e-03
   9.2100000e+00   1.1526165e-01   3.3419535e-03   2.8809659e-03   5.5126748e-03   2.8448000e-01   3.6735915e-03   6.1204372e-02   3.0912026e-03
   9.2200000e+00   1.1522781e-01   3.3327077e-03   2.8697066e-03   5.5018921e-03   2.8448000e-01   3.6565245e-03   6.1113663e-02   3.0740963e-03
   9.2300000e+00   1.1519400e-01   3.3234964e-03   2.8585023e-03   5.4911409e-03   2.8448000e-01   3.6395546e-03   6.1023141e-02   3.0570847e-03
   9.2400000e+00   1.1516024e-01   3.3143195e-03   2.8473527e-03   5.4804213e-03   2.8448000e-01   3.6226813e-03   6.0932805e-02   3.0401672e-03
   9.2500000e+00   1.1512653e-01   3.3051770e-03   2.8362573e-03   5.4697330e-03   2.8448000e-01   3.6059039e-03   6.0842655e-02   3.0233433e-03
   9.2600000e+00   1.1509285e-01   3.2960685e-03   2.8252159e-03   5.4590760e-03   2.8448000e-01   3.5892218e-03   6.0752692e-02   3.0066125e-03
   9.2700000e+00   1.1505922e-01   3.2869939e-03   2.8142282e-03   5.4484500e-03   2.8448000e-01   3.5726343e-03   6.0662913e-02   2.9899744e-03
   9.2800000e+00   1.1502563e-01   3.2779531e-03   2.8032939e-03   5.4378551e-03   2.8448000e-01   3.5561408e-03   6.0573319e-02   2.9734283e-03
   9.2900000e+00   1.1499208e-01   3.2689460e-03   2.7924126e-03   5.4272910e-03   2.8448000e-01   3.5397407e-03   6.0483909e-02   2.9569737e-03
   9.3000000e+00   1.1495858e-01   3.2599723e-03   2.7815840e-03   5.4167577e-03   2.8448000e-01   3.5234333e-03   6.0394683e-02   2.9406102e-03
   9.3100000e+00   1.1492512e-01   3.2510319e-03   2.7708080e-03   5.4062550e-03   2.8448000e-01   3.5072180e-03   6.0305641e-02   2.9243373e-03
   9.3200000e+00   1.1489170e-01   3.2421247e-03   2.7600840e-03   5.3957829e-03   2.8448000e-01   3.4910942e-03   6.0216782e-02   2.9081544e-03
   9.3300000e+00   1.1485832e-01   3.2332504e-03   2.7494118e-03   5.3853411e-03   2.8448000e-01   3.4750613e-03   6.0128105e-02   2.8920611e-03
   9.3400000e+00   1.1482499e-01   3.2244090e-03   2.7387912e-03   5.3749296e-03   2.8448000e-01   3.4591188e-03   6.0039610e-02   2.8760568e-03
   9.3500000e+00   1.1479169e-01   3.2156003e-03   2.7282219e-03   5.3645483e-03   2.8448000e-01   3.4432659e-03   5.9951298e-02   2.8601411e-03
   9.3600000e+00   1.1475844e-01   3.2068242e-03   2.7177034e-03   5.3541970e-03   2.8448000e-01   3.4275021e-03   5.9863166e-02   2.8443135e-03
   9.3700000e+00   1.1472523e-01   3.1980804e-03   2.7072357e-03   5.3438757e-03   2.8448000e-01   3.4118268e-03   5.9775216e-02   2.8285735e-03
   9.3800000e+00   1.1469206e-01   3.1893688e-03   2.6968182e-03   5.3335841e-03   2.8448000e-01   3.3962394e-03   5.9687445e-02   2.8129205e-03
   9.3900000e+00   1.1465893e-01   3.1806894e-03   2.6864508e-03   5.3233223e-03   2.8448000e-01   3.3807394e-03   5.9599855e-02   2.7973542e-03
   9.4000000e+00   1.1462585e-01   3.1720418e-03   2.6761332e-03   5.3130901e-03   2.8448000e-01   3.3653262e-03   5.9512445e-02   2.7818741e-03
   9.4100000e+00   1.1459280e-01   3.1634261e-03   2.6658651e-03   5.3028873e-03   2.8448000e-01   3.3499991e-03   5.9425213e-02   2.7664796e-03
   9.4200000e+00   1.1455980e-01   3.1548420e-03   2.6556462e-03   5.2927139e-03   2.8448000e-01   3.3347576e-03   5.9338161e-02   2.7511702e-03
   9.4300000e+00   1.1452684e-01   3.1462894e-03   2.6454762e-03   5.2825698e-03   2.8448000e-01   3.3196012e-03   5.9251287e-02   2.7359456e-03
   9.4400000e+00   1.1449392e-01   3.1377681e-03   2.6353548e-03   5.2724547e-03   2.8448000e-01   3.3045293e-03   5.9164591e-02   2.7208053e-03
   9.4500000e+00   1.1446104e-01   3.1292780e-03   2.6252818e-03   5.2623688e-03   2.8448000e-01   3.2895414e-03   5.9078072e-02   2.7057487e-03
   9.4600000e+00   1.1442820e-01   3.1208190e-03   2.6152568e-03   5.2523117e-03   2.8448000e-01   3.2746368e-03   5.8991730e-02   2.6907755e-03
   9.4700000e+00   1.1439540e-01   3.1123910e-03   2.6052797e-03   5.2422834e-03   2.8448000e-01   3.2598150e-03   5.8905565e-02   2.6758851e-03
   9.4800000e+00   1.1436264e-01   3.1039937e-03   2.5953501e-03   5.2322838e-03   2.8448000e-01   3.2450756e-03   5.8819577e-02   2.6610771e-03
   9.4900000e+00   1.1432992e-01   3.0956270e-03   2.5854678e-03   5.2223128e-03   2.8448000e-01   3.2304179e-03   5.8733764e-02   2.6463511e-03
   9.5000000e+00   1.1429725e-01   3.0872908e-03   2.5756325e-03   5.2123703e-03   2.8448000e-01   3.2158414e-03   5.8648127e-02   2.6317066e-03
   9.5100000e+00   1.1426461e-01   3.0789850e-03   2.5658438e-03   5.2024561e-03   2.8448000e-01   3.2013456e-03   5.8562664e-02   2.6171431e-03
   9.5200000e+00   1.1423201e-01   3.0707094e-03   2.5561017e-03   5.1925702e-03   2.8448000e-01   3.1869300e-03   5.8477377e-02   2.6026602e-03
   9.5300000e+00   1.1419946e-01   3.0624638e-03   2.5464057e-03   5.1827125e-03   2.8448000e-01   3.1725940e-03   5.8392263e-02   2.5882574e-03
   9.5400000e+00   1.1416694e-01   3.0542482e-03   2.5367557e-03   5.1728828e-03   2.8448000e-01   3.1583371e-03   5.8307324e-02   2.5739343e-03
   9.5500000e+00   1.1413447e-01   3.0460624e-03   2.5271513e-03   5.1630810e-03   2.8448000e-01   3.1441588e-03   5.8222557e-02   2.5596905e-03
   9.5600000e+00   1.1410203e-01   3.0379062e-03   2.5175924e-03   5.1533071e-03   2.8448000e-01   3.1300587e-03   5.8137964e-02   2.5455256e-03
   9.5700000e+00   1.1406964e-01   3.0297796e-03   2.5080786e-03   5.1435609e-03   2.8448000e-01   3.1160361e-03   5.8053543e-02   2.5314390e-03
   9.5800000e+00   1.1403728e-01   3.0216824e-03   2.4986097e-03   5.1338423e-03   2.8448000e-01   3.1020905e-03   5.7969295e-02   2.5174304e-03
   9.5900000e+00   1.1400497e-01   3.0136144e-03   2.4891854e-03   5.1241512e-03   2.8448000e-01   3.0882216e-03   5.7885218e-02   2.5034992e-03
   9.6000000e+00   1.1397269e-01   3.0055756e-03   2.4798055e-03   5.1144876e-03   2.8448000e-01   3.0744287e-03   5.7801313e-02   2.4896452e-03
   9.6100000e+00   1.1394045e-01   2.9975658e-03   2.4704698e-03   5.1048512e-03   2.8448000e-01   3.0607115e-03   5.7717578e-02   2.4758679e-03
   9.6200000e+00   1.1390826e-01   2.9895848e-03   2.4611780e-03   5.0952421e-03   2.8448000e-01   3.0470693e-03   5.7634014e-02   2.4621668e-03
   9.6300000e+00   1.1387610e-01   2.9816325e-03   2.4519298e-03   5.0856601e-03   2.8448000e-01   3.0335017e-03   5.7550621e-02   2.4485415e-03
   9.6400000e+00   1.1384398e-01   2.9737089e-03   2.4427250e-03   5.0761051e-03   2.8448000e-01   3.0200083e-03   5.7467397e-02   2.4349916e-03
   9.6500000e+00   1.1381190e-01   2.9658137e-03   2.4335633e-03   5.0665769e-03   2.8448000e-01   3.0065885e-03   5.7384342e-02   2.4215167e-03
   9.6600000e+00   1.1377986e-01   2.9579468e-03   2.4244446e-03   5.0570756e-03   2.8448000e-01   2.9932419e-03   5.7301456e-02   2.4081163e-03
   9.6700000e+00   1.1374786e-01   2.9501082e-03   2.4153686e-03   5.0476010e-03   2.8448000e-01   2.9799680e-03   5.7218739e-02   2.3947902e-03
   9.6800000e+00   1.1371590e-01   2.9422977e-03   2.4063349e-03   5.0381530e-03   2.8448000e-01   2.9667664e-03   5.7136190e-02   2.3815377e-03
   9.6900000e+00   1.1368397e-01   2.9345151e-03   2.3973435e-03   5.0287315e-03   2.8448000e-01   2.9536365e-03   5.7053809e-02   2.3683586e-03
   9.7000000e+00   1.1365209e-01   2.9267604e-03   2.3883940e-03   5.0193364e-03   2.8448000e-01   2.9405779e-03   5.6971595e-02   2.3552525e-03
   9.7100000e+00   1.1362024e-01   2.9190333e-03   2.3794863e-03   5.0099676e-03   2.8448000e-01   2.9275902e-03   5.6889548e-02   2.3422188e-03
   9.7200000e+00   1.1358844e-01   2.9113339e-03   2.3706200e-03   5.0006250e-03   2.8448000e-01   2.9146729e-03   5.6807668e-02   2.3292573e-03
   9.7300000e+00   1.1355667e-01   2.9036619e-03   2.3617950e-03   4.9913085e-03   2.8448000e-01   2.9018255e-03   5.6725954e-02   2.3163675e-03
   9.7400000e+00   1.1352494e-01   2.8960172e-03   2.3530110e-03   4.9820180e-03   2.8448000e-01   2.8890477e-03   5.6644406e-02   2.3035491e-03
   9.7500000e+00   1.1349325e-01   2.8883998e-03   2.3442678e-03   4.9727535e-03   2.8448000e-01   2.8763389e-03   5.6563023e-02   2.2908015e-03
   9.7600000e+00   1.1346159e-01   2.8808094e-03   2.3355652e-03   4.9635147e-03   2.8448000e-01   2.8636987e-03   5.6481805e-02   2.2781246e-03
   9.7700000e+00   1.1342998e-01   2.8732460e-03   2.3269030e-03   4.9543017e-03   2.8448000e-01   2.8511267e-03   5.6400751e-02   2.2655177e-03
   9.7800000e+00   1.1339840e-01   2.8657095e-03   2.3182808e-03   4.9451143e-03   2.8448000e-01   2.8386224e-03   5.6319862e-02   2.2529807e-03
   9.7900000e+00   1.1336686e-01   2.8581997e-03   2.3096986e-03   4.9359525e-03   2.8448000e-01   2.8261855e-03   5.6239137e-02   2.2405130e-03
   9.8000000e+00   1.1333536e-01   2.8507165e-03   2.3011560e-03   4.9268160e-03   2.8448000e-01   2.8138154e-03   5.6158575e-02   2.2281143e-03
   9.8100000e+00   1.1330390e-01   2.8432598e-03   2.2926529e-03   4.9177050e-03   2.8448000e-01   2.8015118e-03   5.6078177e-02   2.2157842e-03
   9.8200000e+00   1.1327247e-01   2.8358294e-03   2.2841890e-03   4.9086191e-03   2.8448000e-01   2.7892743e-03   5.5997940e-02   2.2035224e-03
   9.8300000e+00   1.1324109e-01   2.8284254e-03   2.2757642e-03   4.8995585e-03   2.8448000e-01   2.7771023e-03   5.5917867e-02   2.1913284e-03
   9.8400000e+00   1.1320974e-01   2.8210474e-03   2.2673782e-03   4.8905229e-03   2.8448000e-01   2.7649956e-03   5.5837955e-02   2.1792019e-03
   9.8500000e+00   1.1317842e-01   2.8136955e-03   2.2590307e-03   4.8815122e-03   2.8448000e-01   2.7529536e-03   5.5758205e-02   2.1671425e-03
   9.8600000e+00   1.1314715e-01   2.8063695e-03   2.2507216e-03   4.8725265e-03   2.8448000e-01   2.7409761e-03   5.5678615e-02   2.1551498e-03
   9.8700000e+00   1.1311591e-01   2.7990693e-03   2.2424507e-03   4.8635655e-03   2.8448000e-01   2.7290625e-03   5.5599187e-02   2.1432235e-03
   9.8800000e+00   1.1308471e-01   2.7917947e-03   2.2342178e-03   4.8546292e-03   2.8448000e-01   2.7172125e-03   5.5519919e-02   2.1313632e-03
   9.8900000e+00   1.1305355e-01   2.7845457e-03   2.2260226e-03   4.8457176e-03   2.8448000e-01   2.7054256e-03   5.5440811e-02   2.1195685e-03
   9.9000000e+00   1.1302242e-01   2.7773222e-03   2.2178649e-03   4.8368304e-03   2.8448000e-01   2.6937015e-03   5.5361863e-02   2.1078391e-03
